area_code,reference_area,area_type,year,dwelling_type,value,units
S12000039,West Dunbartonshire,local authority,1985,House,96,dwellings
S12000039,West Dunbartonshire,local authority,1984,House,140,dwellings
S12000039,West Dunbartonshire,local authority,1989,House,468,dwellings
S12000039,West Dunbartonshire,local authority,1986,House,158,dwellings
S12000039,West Dunbartonshire,local authority,1987,House,178,dwellings
S12000039,West Dunbartonshire,local authority,2001,House,125,dwellings
S12000039,West Dunbartonshire,local authority,2002,House,171,dwellings
S12000039,West Dunbartonshire,local authority,1990,House,434,dwellings
S12000039,West Dunbartonshire,local authority,1988,House,322,dwellings
S12000039,West Dunbartonshire,local authority,1991,House,270,dwellings
S12000039,West Dunbartonshire,local authority,1992,House,209,dwellings
S12000039,West Dunbartonshire,local authority,1993,House,171,dwellings
S12000039,West Dunbartonshire,local authority,1994,House,193,dwellings
S12000039,West Dunbartonshire,local authority,1995,House,92,dwellings
S12000039,West Dunbartonshire,local authority,1996,House,91,dwellings
S12000039,West Dunbartonshire,local authority,1997,House,112,dwellings
S12000039,West Dunbartonshire,local authority,1998,House,130,dwellings
S12000039,West Dunbartonshire,local authority,1990,All,908,dwellings
S12000039,West Dunbartonshire,local authority,1991,All,560,dwellings
S12000039,West Dunbartonshire,local authority,1993,All,354,dwellings
S12000039,West Dunbartonshire,local authority,2005,All,291,dwellings
S12000039,West Dunbartonshire,local authority,2004,All,329,dwellings
S12000039,West Dunbartonshire,local authority,1989,All,861,dwellings
S12000039,West Dunbartonshire,local authority,1986,All,215,dwellings
S12000039,West Dunbartonshire,local authority,1989,Flat,393,dwellings
S12000039,West Dunbartonshire,local authority,1992,All,432,dwellings
S12000039,West Dunbartonshire,local authority,1987,All,293,dwellings
S12000039,West Dunbartonshire,local authority,1984,All,169,dwellings
S12000039,West Dunbartonshire,local authority,1985,All,130,dwellings
S12000039,West Dunbartonshire,local authority,1981,All,0,dwellings
S12000039,West Dunbartonshire,local authority,1983,All,128,dwellings
S12000039,West Dunbartonshire,local authority,1982,All,170,dwellings
S12000039,West Dunbartonshire,local authority,2003,All,430,dwellings
S12000039,West Dunbartonshire,local authority,1988,Flat,288,dwellings
S12000039,West Dunbartonshire,local authority,2002,All,305,dwellings
S12000039,West Dunbartonshire,local authority,1980,All,0,dwellings
S12000039,West Dunbartonshire,local authority,1984,Flat,29,dwellings
S12000039,West Dunbartonshire,local authority,2003,Flat,224,dwellings
S12000039,West Dunbartonshire,local authority,2005,Flat,155,dwellings
S12000039,West Dunbartonshire,local authority,1998,Flat,148,dwellings
S12000039,West Dunbartonshire,local authority,1996,All,189,dwellings
S12000039,West Dunbartonshire,local authority,2004,Flat,178,dwellings
S12000039,West Dunbartonshire,local authority,2002,Flat,134,dwellings
S12000039,West Dunbartonshire,local authority,2001,Flat,98,dwellings
S12000039,West Dunbartonshire,local authority,2000,Flat,94,dwellings
S12000039,West Dunbartonshire,local authority,1999,Flat,138,dwellings
S12000039,West Dunbartonshire,local authority,1997,Flat,99,dwellings
S12000039,West Dunbartonshire,local authority,1998,All,278,dwellings
S12000039,West Dunbartonshire,local authority,1999,All,250,dwellings
S12000039,West Dunbartonshire,local authority,2001,All,223,dwellings
S12000039,West Dunbartonshire,local authority,1987,Flat,115,dwellings
S12000039,West Dunbartonshire,local authority,1988,All,610,dwellings
S12000039,West Dunbartonshire,local authority,1994,All,349,dwellings
S12000039,West Dunbartonshire,local authority,1997,All,211,dwellings
S12000039,West Dunbartonshire,local authority,2000,All,209,dwellings
S12000039,West Dunbartonshire,local authority,1995,All,207,dwellings
S12000039,West Dunbartonshire,local authority,1991,Flat,290,dwellings
S12000039,West Dunbartonshire,local authority,1995,Flat,115,dwellings
S12000039,West Dunbartonshire,local authority,1993,Flat,183,dwellings
S12000039,West Dunbartonshire,local authority,1990,Flat,474,dwellings
S12000039,West Dunbartonshire,local authority,1994,Flat,156,dwellings
S12000039,West Dunbartonshire,local authority,1983,House,96,dwellings
S12000039,West Dunbartonshire,local authority,1996,Flat,98,dwellings
S12000039,West Dunbartonshire,local authority,1980,Flat,0,dwellings
S12000039,West Dunbartonshire,local authority,1982,Flat,19,dwellings
S12000039,West Dunbartonshire,local authority,1981,House,0,dwellings
S12000039,West Dunbartonshire,local authority,1981,Flat,0,dwellings
S12000039,West Dunbartonshire,local authority,1992,Flat,223,dwellings
S12000039,West Dunbartonshire,local authority,1983,Flat,32,dwellings
S12000039,West Dunbartonshire,local authority,2004,House,151,dwellings
S12000039,West Dunbartonshire,local authority,2000,House,115,dwellings
S12000039,West Dunbartonshire,local authority,2005,House,136,dwellings
S12000039,West Dunbartonshire,local authority,1986,Flat,57,dwellings
S12000039,West Dunbartonshire,local authority,1999,House,112,dwellings
S12000039,West Dunbartonshire,local authority,1985,Flat,34,dwellings
S12000039,West Dunbartonshire,local authority,1982,House,151,dwellings
S12000039,West Dunbartonshire,local authority,2003,House,206,dwellings
S12000039,West Dunbartonshire,local authority,1980,House,0,dwellings
S12000040,West Lothian,local authority,1981,All,256,dwellings
S12000040,West Lothian,local authority,1980,All,337,dwellings
S12000040,West Lothian,local authority,1990,House,1064,dwellings
S12000040,West Lothian,local authority,1991,House,606,dwellings
S12000040,West Lothian,local authority,2005,House,253,dwellings
S12000040,West Lothian,local authority,1993,Flat,86,dwellings
S12000040,West Lothian,local authority,1996,House,317,dwellings
S12000040,West Lothian,local authority,1982,All,395,dwellings
S12000040,West Lothian,local authority,1983,All,544,dwellings
S12000040,West Lothian,local authority,1994,Flat,143,dwellings
S12000040,West Lothian,local authority,1985,House,414,dwellings
S12000040,West Lothian,local authority,1984,House,510,dwellings
S12000040,West Lothian,local authority,1983,House,531,dwellings
S12000040,West Lothian,local authority,1988,Flat,106,dwellings
S12000040,West Lothian,local authority,1982,House,380,dwellings
S12000040,West Lothian,local authority,1980,House,330,dwellings
S12000040,West Lothian,local authority,2002,House,547,dwellings
S12000040,West Lothian,local authority,1981,House,240,dwellings
S12000040,West Lothian,local authority,1991,Flat,137,dwellings
S12000040,West Lothian,local authority,2004,House,327,dwellings
S12000040,West Lothian,local authority,2003,House,675,dwellings
S12000040,West Lothian,local authority,2001,House,380,dwellings
S12000040,West Lothian,local authority,1988,All,1006,dwellings
S12000040,West Lothian,local authority,1991,All,743,dwellings
S12000040,West Lothian,local authority,1989,All,1674,dwellings
S12000040,West Lothian,local authority,1985,All,433,dwellings
S12000040,West Lothian,local authority,1984,All,525,dwellings
S12000040,West Lothian,local authority,1990,All,1224,dwellings
S12000040,West Lothian,local authority,2001,Flat,93,dwellings
S12000040,West Lothian,local authority,2000,House,396,dwellings
S12000040,West Lothian,local authority,1998,House,411,dwellings
S12000040,West Lothian,local authority,1999,House,341,dwellings
S12000040,West Lothian,local authority,2003,Flat,170,dwellings
S12000040,West Lothian,local authority,2000,Flat,87,dwellings
S12000040,West Lothian,local authority,1999,Flat,74,dwellings
S12000040,West Lothian,local authority,1998,Flat,86,dwellings
S12000040,West Lothian,local authority,2004,Flat,111,dwellings
S12000040,West Lothian,local authority,1997,House,449,dwellings
S12000040,West Lothian,local authority,2005,Flat,98,dwellings
S12000040,West Lothian,local authority,1986,All,507,dwellings
S12000040,West Lothian,local authority,1995,House,533,dwellings
S12000040,West Lothian,local authority,1987,All,672,dwellings
S12000040,West Lothian,local authority,2002,Flat,144,dwellings
S12000040,West Lothian,local authority,1994,House,747,dwellings
S12000040,West Lothian,local authority,1982,Flat,15,dwellings
S12000040,West Lothian,local authority,1998,All,497,dwellings
S12000040,West Lothian,local authority,1999,All,415,dwellings
S12000040,West Lothian,local authority,1992,All,797,dwellings
S12000040,West Lothian,local authority,1993,All,610,dwellings
S12000040,West Lothian,local authority,1997,All,546,dwellings
S12000040,West Lothian,local authority,1983,Flat,13,dwellings
S12000040,West Lothian,local authority,1984,Flat,15,dwellings
S12000040,West Lothian,local authority,1996,All,379,dwellings
S12000040,West Lothian,local authority,2003,All,845,dwellings
S12000040,West Lothian,local authority,2002,All,691,dwellings
S12000040,West Lothian,local authority,2001,All,473,dwellings
S12000040,West Lothian,local authority,2000,All,483,dwellings
S12000040,West Lothian,local authority,1994,All,890,dwellings
S12000040,West Lothian,local authority,1995,All,658,dwellings
S12000040,West Lothian,local authority,2004,All,438,dwellings
S12000040,West Lothian,local authority,2005,All,351,dwellings
S12000040,West Lothian,local authority,1997,Flat,97,dwellings
S12000040,West Lothian,local authority,1995,Flat,125,dwellings
S12000040,West Lothian,local authority,1996,Flat,62,dwellings
S12000040,West Lothian,local authority,1987,Flat,42,dwellings
S12000040,West Lothian,local authority,1986,Flat,13,dwellings
S12000040,West Lothian,local authority,1987,House,630,dwellings
S12000040,West Lothian,local authority,1992,Flat,142,dwellings
S12000040,West Lothian,local authority,1993,House,524,dwellings
S12000040,West Lothian,local authority,1992,House,655,dwellings
S12000040,West Lothian,local authority,1988,House,900,dwellings
S12000040,West Lothian,local authority,1980,Flat,7,dwellings
S12000040,West Lothian,local authority,1989,House,1472,dwellings
S12000040,West Lothian,local authority,1990,Flat,160,dwellings
S12000040,West Lothian,local authority,1981,Flat,16,dwellings
S12000040,West Lothian,local authority,1989,Flat,202,dwellings
S12000040,West Lothian,local authority,1986,House,494,dwellings
S12000040,West Lothian,local authority,1985,Flat,19,dwellings
S12000005,Clackmannanshire,local authority,1997,Flat,53,dwellings
S12000005,Clackmannanshire,local authority,1988,Flat,63,dwellings
S12000005,Clackmannanshire,local authority,1998,Flat,29,dwellings
S12000005,Clackmannanshire,local authority,1999,Flat,29,dwellings
S12000005,Clackmannanshire,local authority,1991,Flat,43,dwellings
S12000005,Clackmannanshire,local authority,1992,Flat,68,dwellings
S12000005,Clackmannanshire,local authority,1989,Flat,109,dwellings
S12000005,Clackmannanshire,local authority,1987,Flat,21,dwellings
S12000005,Clackmannanshire,local authority,1986,Flat,9,dwellings
S12000005,Clackmannanshire,local authority,1984,Flat,9,dwellings
S12000005,Clackmannanshire,local authority,1981,Flat,7,dwellings
S12000005,Clackmannanshire,local authority,1985,Flat,8,dwellings
S12000005,Clackmannanshire,local authority,1993,Flat,50,dwellings
S12000005,Clackmannanshire,local authority,1994,Flat,47,dwellings
S12000005,Clackmannanshire,local authority,1995,Flat,40,dwellings
S12000005,Clackmannanshire,local authority,1996,Flat,52,dwellings
S12000005,Clackmannanshire,local authority,1998,All,119,dwellings
S12000005,Clackmannanshire,local authority,1995,All,146,dwellings
S12000005,Clackmannanshire,local authority,1997,All,176,dwellings
S12000005,Clackmannanshire,local authority,1982,All,90,dwellings
S12000005,Clackmannanshire,local authority,1981,All,77,dwellings
S12000005,Clackmannanshire,local authority,1994,All,188,dwellings
S12000005,Clackmannanshire,local authority,1993,All,168,dwellings
S12000005,Clackmannanshire,local authority,1992,All,226,dwellings
S12000005,Clackmannanshire,local authority,1991,All,148,dwellings
S12000005,Clackmannanshire,local authority,2002,Flat,41,dwellings
S12000005,Clackmannanshire,local authority,2000,Flat,26,dwellings
S12000005,Clackmannanshire,local authority,1990,Flat,69,dwellings
S12000005,Clackmannanshire,local authority,2001,Flat,50,dwellings
S12000005,Clackmannanshire,local authority,2003,Flat,62,dwellings
S12000005,Clackmannanshire,local authority,1980,All,83,dwellings
S12000005,Clackmannanshire,local authority,2004,Flat,34,dwellings
S12000005,Clackmannanshire,local authority,2005,Flat,35,dwellings
S12000005,Clackmannanshire,local authority,1990,House,211,dwellings
S12000005,Clackmannanshire,local authority,1993,House,118,dwellings
S12000005,Clackmannanshire,local authority,1991,House,105,dwellings
S12000005,Clackmannanshire,local authority,1987,House,134,dwellings
S12000005,Clackmannanshire,local authority,1992,House,158,dwellings
S12000005,Clackmannanshire,local authority,1980,House,73,dwellings
S12000005,Clackmannanshire,local authority,1984,House,112,dwellings
S12000005,Clackmannanshire,local authority,1981,House,70,dwellings
S12000005,Clackmannanshire,local authority,1982,House,83,dwellings
S12000005,Clackmannanshire,local authority,1999,All,123,dwellings
S12000005,Clackmannanshire,local authority,2002,All,193,dwellings
S12000005,Clackmannanshire,local authority,2005,All,104,dwellings
S12000005,Clackmannanshire,local authority,2000,All,104,dwellings
S12000005,Clackmannanshire,local authority,1989,House,324,dwellings
S12000005,Clackmannanshire,local authority,1986,House,85,dwellings
S12000005,Clackmannanshire,local authority,2001,All,156,dwellings
S12000005,Clackmannanshire,local authority,1988,House,243,dwellings
S12000005,Clackmannanshire,local authority,2004,All,120,dwellings
S12000005,Clackmannanshire,local authority,1985,All,102,dwellings
S12000005,Clackmannanshire,local authority,1983,All,168,dwellings
S12000005,Clackmannanshire,local authority,1986,All,94,dwellings
S12000005,Clackmannanshire,local authority,1983,Flat,12,dwellings
S12000005,Clackmannanshire,local authority,1980,Flat,10,dwellings
S12000005,Clackmannanshire,local authority,1996,All,144,dwellings
S12000005,Clackmannanshire,local authority,1982,Flat,7,dwellings
S12000005,Clackmannanshire,local authority,2003,All,230,dwellings
S12000005,Clackmannanshire,local authority,1988,All,306,dwellings
S12000005,Clackmannanshire,local authority,1985,House,94,dwellings
S12000005,Clackmannanshire,local authority,1983,House,156,dwellings
S12000005,Clackmannanshire,local authority,1989,All,433,dwellings
S12000005,Clackmannanshire,local authority,1984,All,121,dwellings
S12000005,Clackmannanshire,local authority,1987,All,155,dwellings
S12000005,Clackmannanshire,local authority,1990,All,280,dwellings
S12000005,Clackmannanshire,local authority,1994,House,141,dwellings
S12000005,Clackmannanshire,local authority,1995,House,106,dwellings
S12000005,Clackmannanshire,local authority,1997,House,123,dwellings
S12000005,Clackmannanshire,local authority,2000,House,78,dwellings
S12000005,Clackmannanshire,local authority,1998,House,90,dwellings
S12000005,Clackmannanshire,local authority,1999,House,94,dwellings
S12000005,Clackmannanshire,local authority,2004,House,86,dwellings
S12000005,Clackmannanshire,local authority,2003,House,168,dwellings
S12000005,Clackmannanshire,local authority,2001,House,106,dwellings
S12000005,Clackmannanshire,local authority,2005,House,69,dwellings
S12000005,Clackmannanshire,local authority,1996,House,92,dwellings
S12000005,Clackmannanshire,local authority,2002,House,152,dwellings
S12000006,Dumfries and Galloway,local authority,1990,House,382,dwellings
S12000006,Dumfries and Galloway,local authority,1991,House,316,dwellings
S12000006,Dumfries and Galloway,local authority,2000,House,351,dwellings
S12000006,Dumfries and Galloway,local authority,1989,House,538,dwellings
S12000006,Dumfries and Galloway,local authority,1993,House,470,dwellings
S12000006,Dumfries and Galloway,local authority,1988,House,644,dwellings
S12000006,Dumfries and Galloway,local authority,1995,House,377,dwellings
S12000006,Dumfries and Galloway,local authority,1996,House,407,dwellings
S12000006,Dumfries and Galloway,local authority,1983,All,462,dwellings
S12000006,Dumfries and Galloway,local authority,2002,House,357,dwellings
S12000006,Dumfries and Galloway,local authority,1999,House,283,dwellings
S12000006,Dumfries and Galloway,local authority,2001,House,308,dwellings
S12000006,Dumfries and Galloway,local authority,1995,All,452,dwellings
S12000006,Dumfries and Galloway,local authority,1996,All,471,dwellings
S12000006,Dumfries and Galloway,local authority,1990,All,485,dwellings
S12000006,Dumfries and Galloway,local authority,2005,Flat,53,dwellings
S12000006,Dumfries and Galloway,local authority,2002,Flat,47,dwellings
S12000006,Dumfries and Galloway,local authority,1980,All,58,dwellings
S12000006,Dumfries and Galloway,local authority,1992,House,413,dwellings
S12000006,Dumfries and Galloway,local authority,2005,House,231,dwellings
S12000006,Dumfries and Galloway,local authority,1994,House,494,dwellings
S12000006,Dumfries and Galloway,local authority,2004,House,258,dwellings
S12000006,Dumfries and Galloway,local authority,2003,House,428,dwellings
S12000006,Dumfries and Galloway,local authority,1987,All,568,dwellings
S12000006,Dumfries and Galloway,local authority,1997,All,412,dwellings
S12000006,Dumfries and Galloway,local authority,1991,All,399,dwellings
S12000006,Dumfries and Galloway,local authority,1993,All,552,dwellings
S12000006,Dumfries and Galloway,local authority,1988,All,777,dwellings
S12000006,Dumfries and Galloway,local authority,2000,All,396,dwellings
S12000006,Dumfries and Galloway,local authority,2004,All,304,dwellings
S12000006,Dumfries and Galloway,local authority,2003,All,496,dwellings
S12000006,Dumfries and Galloway,local authority,2001,All,349,dwellings
S12000006,Dumfries and Galloway,local authority,2002,All,404,dwellings
S12000006,Dumfries and Galloway,local authority,1998,All,364,dwellings
S12000006,Dumfries and Galloway,local authority,1997,House,347,dwellings
S12000006,Dumfries and Galloway,local authority,1998,House,294,dwellings
S12000006,Dumfries and Galloway,local authority,1989,All,676,dwellings
S12000006,Dumfries and Galloway,local authority,1981,All,718,dwellings
S12000006,Dumfries and Galloway,local authority,1984,All,381,dwellings
S12000006,Dumfries and Galloway,local authority,1982,All,510,dwellings
S12000006,Dumfries and Galloway,local authority,1999,All,336,dwellings
S12000006,Dumfries and Galloway,local authority,1994,All,577,dwellings
S12000006,Dumfries and Galloway,local authority,1985,All,420,dwellings
S12000006,Dumfries and Galloway,local authority,1992,All,505,dwellings
S12000006,Dumfries and Galloway,local authority,1986,All,449,dwellings
S12000006,Dumfries and Galloway,local authority,2001,Flat,41,dwellings
S12000006,Dumfries and Galloway,local authority,1999,Flat,53,dwellings
S12000006,Dumfries and Galloway,local authority,2000,Flat,45,dwellings
S12000006,Dumfries and Galloway,local authority,1991,Flat,83,dwellings
S12000006,Dumfries and Galloway,local authority,1990,Flat,103,dwellings
S12000006,Dumfries and Galloway,local authority,1998,Flat,70,dwellings
S12000006,Dumfries and Galloway,local authority,1997,Flat,65,dwellings
S12000006,Dumfries and Galloway,local authority,1996,Flat,64,dwellings
S12000006,Dumfries and Galloway,local authority,1995,Flat,75,dwellings
S12000006,Dumfries and Galloway,local authority,1986,House,429,dwellings
S12000006,Dumfries and Galloway,local authority,1987,House,482,dwellings
S12000006,Dumfries and Galloway,local authority,1983,House,443,dwellings
S12000006,Dumfries and Galloway,local authority,1980,House,57,dwellings
S12000006,Dumfries and Galloway,local authority,1985,House,402,dwellings
S12000006,Dumfries and Galloway,local authority,1993,Flat,82,dwellings
S12000006,Dumfries and Galloway,local authority,1989,Flat,138,dwellings
S12000006,Dumfries and Galloway,local authority,1992,Flat,92,dwellings
S12000006,Dumfries and Galloway,local authority,1994,Flat,83,dwellings
S12000006,Dumfries and Galloway,local authority,1984,Flat,16,dwellings
S12000006,Dumfries and Galloway,local authority,1985,Flat,18,dwellings
S12000006,Dumfries and Galloway,local authority,1982,House,490,dwellings
S12000006,Dumfries and Galloway,local authority,2005,All,284,dwellings
S12000006,Dumfries and Galloway,local authority,1982,Flat,20,dwellings
S12000006,Dumfries and Galloway,local authority,2003,Flat,68,dwellings
S12000006,Dumfries and Galloway,local authority,2004,Flat,46,dwellings
S12000006,Dumfries and Galloway,local authority,1981,House,707,dwellings
S12000006,Dumfries and Galloway,local authority,1984,House,365,dwellings
S12000006,Dumfries and Galloway,local authority,1988,Flat,133,dwellings
S12000006,Dumfries and Galloway,local authority,1986,Flat,20,dwellings
S12000006,Dumfries and Galloway,local authority,1987,Flat,86,dwellings
S12000006,Dumfries and Galloway,local authority,1981,Flat,11,dwellings
S12000006,Dumfries and Galloway,local authority,1980,Flat,1,dwellings
S12000006,Dumfries and Galloway,local authority,1983,Flat,19,dwellings
S12000008,East Ayrshire,local authority,1983,House,225,dwellings
S12000008,East Ayrshire,local authority,1984,House,238,dwellings
S12000008,East Ayrshire,local authority,1985,House,231,dwellings
S12000008,East Ayrshire,local authority,1989,House,642,dwellings
S12000008,East Ayrshire,local authority,1986,House,306,dwellings
S12000008,East Ayrshire,local authority,1987,House,409,dwellings
S12000008,East Ayrshire,local authority,1988,House,785,dwellings
S12000008,East Ayrshire,local authority,2001,House,358,dwellings
S12000008,East Ayrshire,local authority,1998,House,311,dwellings
S12000008,East Ayrshire,local authority,2005,House,331,dwellings
S12000008,East Ayrshire,local authority,2000,House,434,dwellings
S12000008,East Ayrshire,local authority,2004,House,342,dwellings
S12000008,East Ayrshire,local authority,2003,House,477,dwellings
S12000008,East Ayrshire,local authority,1999,House,368,dwellings
S12000008,East Ayrshire,local authority,2002,House,447,dwellings
S12000008,East Ayrshire,local authority,1997,House,443,dwellings
S12000008,East Ayrshire,local authority,1996,House,361,dwellings
S12000008,East Ayrshire,local authority,1995,House,339,dwellings
S12000008,East Ayrshire,local authority,1994,House,410,dwellings
S12000008,East Ayrshire,local authority,1993,House,347,dwellings
S12000008,East Ayrshire,local authority,1990,House,384,dwellings
S12000008,East Ayrshire,local authority,1991,House,352,dwellings
S12000008,East Ayrshire,local authority,1992,House,394,dwellings
S12000008,East Ayrshire,local authority,1980,Flat,0,dwellings
S12000008,East Ayrshire,local authority,1988,Flat,151,dwellings
S12000008,East Ayrshire,local authority,1983,Flat,12,dwellings
S12000008,East Ayrshire,local authority,1982,Flat,7,dwellings
S12000008,East Ayrshire,local authority,1989,Flat,150,dwellings
S12000008,East Ayrshire,local authority,1985,Flat,20,dwellings
S12000008,East Ayrshire,local authority,1990,Flat,148,dwellings
S12000008,East Ayrshire,local authority,1998,Flat,124,dwellings
S12000008,East Ayrshire,local authority,1997,Flat,141,dwellings
S12000008,East Ayrshire,local authority,2003,Flat,202,dwellings
S12000008,East Ayrshire,local authority,2002,Flat,148,dwellings
S12000008,East Ayrshire,local authority,1999,Flat,136,dwellings
S12000008,East Ayrshire,local authority,1981,Flat,12,dwellings
S12000008,East Ayrshire,local authority,2000,Flat,171,dwellings
S12000008,East Ayrshire,local authority,1996,All,483,dwellings
S12000008,East Ayrshire,local authority,2001,All,503,dwellings
S12000008,East Ayrshire,local authority,1998,All,435,dwellings
S12000008,East Ayrshire,local authority,1995,All,461,dwellings
S12000008,East Ayrshire,local authority,1999,All,504,dwellings
S12000008,East Ayrshire,local authority,2000,All,605,dwellings
S12000008,East Ayrshire,local authority,2002,All,595,dwellings
S12000008,East Ayrshire,local authority,1986,Flat,19,dwellings
S12000008,East Ayrshire,local authority,2005,All,496,dwellings
S12000008,East Ayrshire,local authority,1984,Flat,13,dwellings
S12000008,East Ayrshire,local authority,1987,Flat,57,dwellings
S12000008,East Ayrshire,local authority,2004,All,489,dwellings
S12000008,East Ayrshire,local authority,1997,All,584,dwellings
S12000008,East Ayrshire,local authority,2003,All,679,dwellings
S12000008,East Ayrshire,local authority,1982,All,114,dwellings
S12000008,East Ayrshire,local authority,1980,All,2,dwellings
S12000008,East Ayrshire,local authority,1992,All,551,dwellings
S12000008,East Ayrshire,local authority,1981,All,226,dwellings
S12000008,East Ayrshire,local authority,1986,All,325,dwellings
S12000008,East Ayrshire,local authority,1983,All,237,dwellings
S12000008,East Ayrshire,local authority,1985,All,251,dwellings
S12000008,East Ayrshire,local authority,1987,All,466,dwellings
S12000008,East Ayrshire,local authority,1988,All,936,dwellings
S12000008,East Ayrshire,local authority,1989,All,792,dwellings
S12000008,East Ayrshire,local authority,1990,All,532,dwellings
S12000008,East Ayrshire,local authority,1994,All,557,dwellings
S12000008,East Ayrshire,local authority,1991,All,505,dwellings
S12000008,East Ayrshire,local authority,1993,All,499,dwellings
S12000008,East Ayrshire,local authority,1995,Flat,122,dwellings
S12000008,East Ayrshire,local authority,1991,Flat,153,dwellings
S12000008,East Ayrshire,local authority,1994,Flat,147,dwellings
S12000008,East Ayrshire,local authority,1996,Flat,122,dwellings
S12000008,East Ayrshire,local authority,1992,Flat,157,dwellings
S12000008,East Ayrshire,local authority,2001,Flat,145,dwellings
S12000008,East Ayrshire,local authority,1993,Flat,152,dwellings
S12000008,East Ayrshire,local authority,2004,Flat,147,dwellings
S12000008,East Ayrshire,local authority,2005,Flat,165,dwellings
S12000008,East Ayrshire,local authority,1984,All,251,dwellings
S12000008,East Ayrshire,local authority,1982,House,107,dwellings
S12000008,East Ayrshire,local authority,1980,House,2,dwellings
S12000008,East Ayrshire,local authority,1981,House,214,dwellings
S12000010,East Lothian,local authority,2000,All,278,dwellings
S12000010,East Lothian,local authority,2003,All,425,dwellings
S12000010,East Lothian,local authority,2001,All,276,dwellings
S12000010,East Lothian,local authority,1986,Flat,32,dwellings
S12000010,East Lothian,local authority,2002,All,471,dwellings
S12000010,East Lothian,local authority,2004,Flat,81,dwellings
S12000010,East Lothian,local authority,1980,All,0,dwellings
S12000010,East Lothian,local authority,2005,Flat,62,dwellings
S12000010,East Lothian,local authority,2004,All,287,dwellings
S12000010,East Lothian,local authority,2005,All,178,dwellings
S12000010,East Lothian,local authority,1980,Flat,0,dwellings
S12000010,East Lothian,local authority,1982,Flat,36,dwellings
S12000010,East Lothian,local authority,1988,Flat,109,dwellings
S12000010,East Lothian,local authority,1981,Flat,1,dwellings
S12000010,East Lothian,local authority,1983,Flat,15,dwellings
S12000010,East Lothian,local authority,1984,Flat,0,dwellings
S12000010,East Lothian,local authority,1985,Flat,0,dwellings
S12000010,East Lothian,local authority,1987,Flat,96,dwellings
S12000010,East Lothian,local authority,1990,Flat,139,dwellings
S12000010,East Lothian,local authority,1989,Flat,222,dwellings
S12000010,East Lothian,local authority,1987,All,502,dwellings
S12000010,East Lothian,local authority,1997,All,240,dwellings
S12000010,East Lothian,local authority,1988,All,488,dwellings
S12000010,East Lothian,local authority,1999,All,191,dwellings
S12000010,East Lothian,local authority,1996,All,190,dwellings
S12000010,East Lothian,local authority,1991,All,324,dwellings
S12000010,East Lothian,local authority,1990,All,478,dwellings
S12000010,East Lothian,local authority,1989,All,896,dwellings
S12000010,East Lothian,local authority,1985,All,279,dwellings
S12000010,East Lothian,local authority,1986,All,243,dwellings
S12000010,East Lothian,local authority,1982,All,386,dwellings
S12000010,East Lothian,local authority,1981,All,57,dwellings
S12000010,East Lothian,local authority,1994,All,271,dwellings
S12000010,East Lothian,local authority,1983,All,341,dwellings
S12000010,East Lothian,local authority,1984,All,436,dwellings
S12000010,East Lothian,local authority,1993,All,288,dwellings
S12000010,East Lothian,local authority,1998,All,202,dwellings
S12000010,East Lothian,local authority,1995,All,203,dwellings
S12000010,East Lothian,local authority,1992,All,375,dwellings
S12000010,East Lothian,local authority,2001,House,195,dwellings
S12000010,East Lothian,local authority,2002,House,369,dwellings
S12000010,East Lothian,local authority,1981,House,56,dwellings
S12000010,East Lothian,local authority,2000,House,218,dwellings
S12000010,East Lothian,local authority,1999,House,148,dwellings
S12000010,East Lothian,local authority,1989,House,674,dwellings
S12000010,East Lothian,local authority,1980,House,0,dwellings
S12000010,East Lothian,local authority,1988,House,379,dwellings
S12000010,East Lothian,local authority,1983,House,326,dwellings
S12000010,East Lothian,local authority,1982,House,350,dwellings
S12000010,East Lothian,local authority,1993,House,202,dwellings
S12000010,East Lothian,local authority,1997,House,184,dwellings
S12000010,East Lothian,local authority,1992,House,270,dwellings
S12000010,East Lothian,local authority,1996,House,127,dwellings
S12000010,East Lothian,local authority,1998,House,143,dwellings
S12000010,East Lothian,local authority,2003,House,329,dwellings
S12000010,East Lothian,local authority,2004,House,206,dwellings
S12000010,East Lothian,local authority,2005,House,116,dwellings
S12000010,East Lothian,local authority,1995,House,136,dwellings
S12000010,East Lothian,local authority,1994,House,211,dwellings
S12000010,East Lothian,local authority,2001,Flat,81,dwellings
S12000010,East Lothian,local authority,1992,Flat,105,dwellings
S12000010,East Lothian,local authority,2003,Flat,96,dwellings
S12000010,East Lothian,local authority,1991,Flat,100,dwellings
S12000010,East Lothian,local authority,1993,Flat,86,dwellings
S12000010,East Lothian,local authority,2000,Flat,60,dwellings
S12000010,East Lothian,local authority,1997,Flat,56,dwellings
S12000010,East Lothian,local authority,1999,Flat,43,dwellings
S12000010,East Lothian,local authority,2002,Flat,102,dwellings
S12000010,East Lothian,local authority,1998,Flat,59,dwellings
S12000010,East Lothian,local authority,1984,House,436,dwellings
S12000010,East Lothian,local authority,1985,House,279,dwellings
S12000010,East Lothian,local authority,1987,House,406,dwellings
S12000010,East Lothian,local authority,1991,House,224,dwellings
S12000010,East Lothian,local authority,1990,House,339,dwellings
S12000010,East Lothian,local authority,1996,Flat,63,dwellings
