area_code,reference_area,area_type,year,sector,energy_type,value,units
S12000019,Midlothian,Local Authority,2008,Domestic,Gas,579.72061,GWh
S12000010,East Lothian,Local Authority,2005,Domestic,All,975.65276407,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Electricity,90.7995797,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Bioenergy & Wastes,11.127329791,GWh
S12000019,Midlothian,Local Authority,2008,Domestic,Electricity,143.14204,GWh
S12000049,Glasgow City,Local Authority,2015,Domestic,All,3934.8224331,GWh
S12000018,Inverclyde,Local Authority,2013,Domestic,Gas,480.30695572,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,All,418.27196132,GWh
S12000008,East Ayrshire,Local Authority,2018,Domestic,All,1011.9885893,GWh
S12000018,Inverclyde,Local Authority,2017,Domestic,Coal,1.2994547086,GWh
S12000018,Inverclyde,Local Authority,2013,Domestic,Electricity,153.5771984,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Coal,2.9168096522,GWh
S12000049,Glasgow City,Local Authority,2013,Domestic,All,4040.8449319,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Petroleum Products,9.2660355048,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Coal,1.6300911078,GWh
S12000010,East Lothian,Local Authority,2007,Domestic,All,961.80248424,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Bioenergy & Wastes,10.444783874,GWh
S12000018,Inverclyde,Local Authority,2017,Domestic,Electricity,135.7162049,GWh
S12000019,Midlothian,Local Authority,2008,Domestic,Petroleum Products,38.446882775,GWh
S12000010,East Lothian,Local Authority,2008,Domestic,All,939.20780521,GWh
S12000006,Dumfries and Galloway,Local Authority,2018,Domestic,All,1348.0239504,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Manufactured Fuels,1.0315674743,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Gas,302.3412,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Petroleum Products,5.2141497153,GWh
S12000019,Midlothian,Local Authority,2008,Domestic,Manufactured Fuels,7.0667192922,GWh
S12000050,North Lanarkshire,Local Authority,2009,Domestic,All,2909.0259385,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Electricity,156.43681255,GWh
S12000018,Inverclyde,Local Authority,2012,Domestic,Gas,487.90150171,GWh
S12000005,Clackmannanshire,Local Authority,2014,Domestic,Manufactured Fuels,1.8210066757,GWh
S12000017,Highland,Local Authority,2009,Domestic,Electricity,738.11367655,GWh
S12000042,Dundee City,Local Authority,2016,Domestic,Bioenergy & Wastes,36.175453305,GWh
S12000047,Fife,Local Authority,2008,Domestic,All,3697.2183539,GWh
S12000017,Highland,Local Authority,2009,Domestic,Gas,632.02422772,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Petroleum Products,11.925437611,GWh
S12000017,Highland,Local Authority,2009,Domestic,Coal,148.76126442,GWh
S12000017,Highland,Local Authority,2011,Domestic,All,2251.3776621,GWh
S12000050,North Lanarkshire,Local Authority,2014,Domestic,All,2636.413791,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Coal,46.883707607,GWh
S12000047,Fife,Local Authority,2009,Domestic,All,3427.2171828,GWh
S12000042,Dundee City,Local Authority,2013,Domestic,Electricity,313.84400763,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Petroleum Products,29.729335003,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Manufactured Fuels,5.5607924253,GWh
S12000017,Highland,Local Authority,2009,Domestic,All,2410.1102046,GWh
S12000017,Highland,Local Authority,2010,Domestic,All,2551.5400369,GWh
S12000017,Highland,Local Authority,2009,Domestic,Manufactured Fuels,63.664395761,GWh
S12000017,Highland,Local Authority,2009,Domestic,Petroleum Products,762.61126939,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Bioenergy & Wastes,46.94162089,GWh
S12000017,Highland,Local Authority,2008,Domestic,Gas,652.2104,GWh
S12000019,Midlothian,Local Authority,2006,Domestic,Coal,10.365001237,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Gas,676.68093868,GWh
S12000042,Dundee City,Local Authority,2016,Domestic,Coal,3.0432527218,GWh
S12000017,Highland,Local Authority,2008,Domestic,Manufactured Fuels,74.44796214,GWh
S12000017,Highland,Local Authority,2008,Domestic,Electricity,736.00455,GWh
S12000017,Highland,Local Authority,2014,Domestic,All,2146.9677765,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Coal,10.214631291,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Manufactured Fuels,22.179731087,GWh
S12000047,Fife,Local Authority,2007,Domestic,All,3827.6594477,GWh
S12000017,Highland,Local Authority,2012,Domestic,All,2245.2767518,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Electricity,370.72531515,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Manufactured Fuels,2.3594925159,GWh
S12000017,Highland,Local Authority,2009,Domestic,Bioenergy & Wastes,64.935370763,GWh
S12000017,Highland,Local Authority,2008,Domestic,Petroleum Products,785.71035218,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Bioenergy & Wastes,21.964933814,GWh
S12000017,Highland,Local Authority,2013,Domestic,All,2244.6287673,GWh
S12000042,Dundee City,Local Authority,2013,Domestic,Coal,3.5510880692,GWh
S12000017,Highland,Local Authority,2005,Domestic,All,2555.514672,GWh
S12000017,Highland,Local Authority,2011,Domestic,Bioenergy & Wastes,72.733336296,GWh
S12000047,Fife,Local Authority,2011,Domestic,All,3267.2326832,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Coal,10.146191137,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Coal,44.911755242,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,All,1382.7358243,GWh
S12000019,Midlothian,Local Authority,2005,Domestic,Coal,11.506340897,GWh
S12000017,Highland,Local Authority,2006,Domestic,All,2513.2206162,GWh
S12000050,North Lanarkshire,Local Authority,2013,Domestic,All,2667.1205845,GWh
S12000042,Dundee City,Local Authority,2013,Domestic,Gas,755.64326975,GWh
S12000017,Highland,Local Authority,2011,Domestic,Electricity,711.6867671,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Bioenergy & Wastes,19.443264344,GWh
S12000047,Fife,Local Authority,2012,Domestic,All,3262.4653862,GWh
S12000005,Clackmannanshire,Local Authority,2006,Domestic,Bioenergy & Wastes,5.3292688632,GWh
S12000017,Highland,Local Authority,2011,Domestic,Coal,153.37598701,GWh
S12000042,Dundee City,Local Authority,2013,Domestic,Manufactured Fuels,2.4696735194,GWh
S12000014,Falkirk,Local Authority,2018,Domestic,All,1266.4439446,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Bioenergy & Wastes,36.409326057,GWh
S12000019,Midlothian,Local Authority,2005,Domestic,Electricity,148.48021,GWh
S12000017,Highland,Local Authority,2010,Domestic,Coal,155.28583816,GWh
S12000047,Fife,Local Authority,2010,Domestic,All,3429.9606233,GWh
S12000017,Highland,Local Authority,2007,Domestic,All,2423.3353402,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Manufactured Fuels,19.565047586,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Gas,475.8326,GWh
S12000017,Highland,Local Authority,2010,Domestic,Bioenergy & Wastes,83.719527001,GWh
S12000017,Highland,Local Authority,2008,Domestic,All,2456.5242144,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Petroleum Products,332.17874037,GWh
S12000017,Highland,Local Authority,2010,Domestic,Gas,635.41535861,GWh
S12000017,Highland,Local Authority,2010,Domestic,Manufactured Fuels,72.683217404,GWh
S12000005,Clackmannanshire,Local Authority,2010,Domestic,Petroleum Products,12.846337145,GWh
S12000017,Highland,Local Authority,2010,Domestic,Petroleum Products,868.73425588,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Electricity,373.51115293,GWh
S12000017,Highland,Local Authority,2010,Domestic,Electricity,735.70183984,GWh
S12000019,Midlothian,Local Authority,2014,Domestic,Electricity,142.6400819,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,Gas,679.3004401,GWh
S12000045,East Dunbartonshire,Local Authority,2016,Domestic,All,965.93738782,GWh
S12000018,Inverclyde,Local Authority,2007,Domestic,All,781.61218873,GWh
S12000042,Dundee City,Local Authority,2016,Domestic,Gas,735.2824062,GWh
S12000042,Dundee City,Local Authority,2012,Domestic,Petroleum Products,5.7002108649,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Coal,3.3036295114,GWh
S12000019,Midlothian,Local Authority,2016,Domestic,Bioenergy & Wastes,23.60282743,GWh
S12000017,Highland,Local Authority,2006,Domestic,Bioenergy & Wastes,49.539689935,GWh
S12000042,Dundee City,Local Authority,2012,Domestic,Manufactured Fuels,2.4591010702,GWh
S12000017,Highland,Local Authority,2006,Domestic,Coal,122.59229567,GWh
S12000018,Inverclyde,Local Authority,2008,Domestic,All,765.59908619,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Petroleum Products,29.774068647,GWh
S12000045,East Dunbartonshire,Local Authority,2017,Domestic,All,990.25393039,GWh
S12000019,Midlothian,Local Authority,2005,Domestic,Petroleum Products,39.268491452,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Manufactured Fuels,19.797414672,GWh
S12000017,Highland,Local Authority,2006,Domestic,Petroleum Products,858.06337315,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Petroleum Products,289.21912192999997,GWh
S12000017,Highland,Local Authority,2006,Domestic,Electricity,748.972,GWh
S12000017,Highland,Local Authority,2006,Domestic,Manufactured Fuels,67.863597435,GWh
S12000017,Highland,Local Authority,2006,Domestic,Gas,666.18966,GWh
S12000017,Highland,Local Authority,2005,Domestic,Electricity,766.42863,GWh
S12000005,Clackmannanshire,Local Authority,2010,Domestic,Electricity,96.109753331,GWh
S12000045,East Dunbartonshire,Local Authority,2014,Domestic,All,982.63579733,GWh
S12000006,Dumfries and Galloway,Local Authority,2012,Domestic,Coal,44.231241272,GWh
S12000019,Midlothian,Local Authority,2006,Domestic,Bioenergy & Wastes,9.3120618462,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Bioenergy & Wastes,5.1024192934,GWh
S12000006,Dumfries and Galloway,Local Authority,2009,Domestic,All,1485.8764623,GWh
S12000018,Inverclyde,Local Authority,2011,Domestic,All,674.99677914,GWh
S12000006,Dumfries and Galloway,Local Authority,2012,Domestic,Electricity,358.90895989,GWh
S12000017,Highland,Local Authority,2005,Domestic,Petroleum Products,803.04323828,GWh
S12000045,East Dunbartonshire,Local Authority,2015,Domestic,All,970.82038542,GWh
S12000019,Midlothian,Local Authority,2016,Domestic,Coal,10.158282464,GWh
S12000018,Inverclyde,Local Authority,2009,Domestic,All,713.63120111,GWh
S12000006,Dumfries and Galloway,Local Authority,2012,Domestic,Bioenergy & Wastes,51.864425149,GWh
S12000017,Highland,Local Authority,2005,Domestic,Manufactured Fuels,70.528940064,GWh
S12000017,Highland,Local Authority,2005,Domestic,Gas,731.89916,GWh
S12000042,Dundee City,Local Authority,2012,Domestic,Gas,779.50019644,GWh
S12000018,Inverclyde,Local Authority,2010,Domestic,All,696.91577636,GWh
S12000047,Fife,Local Authority,2005,Domestic,All,3921.2664613,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Electricity,144.3797924,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Bioenergy & Wastes,40.781652981,GWh
S12000017,Highland,Local Authority,2016,Domestic,All,2136.3617344,GWh
S12000019,Midlothian,Local Authority,2005,Domestic,Manufactured Fuels,6.7645945474,GWh
S12000017,Highland,Local Authority,2017,Domestic,All,2136.4109104,GWh
S12000017,Highland,Local Authority,2007,Domestic,Manufactured Fuels,61.132751043,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Electricity,103.70471,GWh
S12000017,Highland,Local Authority,2007,Domestic,Petroleum Products,734.07822065,GWh
S12000017,Highland,Local Authority,2008,Domestic,Coal,148.5453523,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,Petroleum Products,378.16561058,GWh
S12000047,Fife,Local Authority,2006,Domestic,All,3818.2032406,GWh
S12000042,Dundee City,Local Authority,2013,Domestic,Bioenergy & Wastes,31.372499185,GWh
S12000005,Clackmannanshire,Local Authority,2010,Domestic,Manufactured Fuels,1.844033564,GWh
S12000017,Highland,Local Authority,2008,Domestic,Bioenergy & Wastes,59.605597798,GWh
S12000005,Clackmannanshire,Local Authority,2005,Domestic,Gas,397.12961,GWh
S12000019,Midlothian,Local Authority,2005,Domestic,Gas,607.21393,GWh
S12000017,Highland,Local Authority,2015,Domestic,All,2141.7720617,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Electricity,357.79074199,GWh
S12000005,Clackmannanshire,Local Authority,2010,Domestic,Gas,339.08106714,GWh
S12000042,Dundee City,Local Authority,2016,Domestic,Electricity,291.3915618,GWh
S12000017,Highland,Local Authority,2007,Domestic,Coal,140.41896575,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Manufactured Fuels,5.288205822,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Gas,628.83778236,GWh
S12000018,Inverclyde,Local Authority,2006,Domestic,All,789.91212486,GWh
S12000017,Highland,Local Authority,2007,Domestic,Bioenergy & Wastes,50.225772745,GWh
S12000018,Inverclyde,Local Authority,2005,Domestic,All,815.14286381,GWh
S12000006,Dumfries and Galloway,Local Authority,2011,Domestic,Coal,46.309110361,GWh
S12000006,Dumfries and Galloway,Local Authority,2010,Domestic,All,1541.576924,GWh
S12000045,East Dunbartonshire,Local Authority,2018,Domestic,All,980.37308477,GWh
S12000017,Highland,Local Authority,2007,Domestic,Gas,674.4237,GWh
S12000006,Dumfries and Galloway,Local Authority,2008,Domestic,All,1532.9909338,GWh
S12000017,Highland,Local Authority,2018,Domestic,All,2149.8743725,GWh
S12000017,Highland,Local Authority,2007,Domestic,Electricity,763.05593,GWh
S12000019,Midlothian,Local Authority,2015,Domestic,Gas,473.1232679,GWh
S12000017,Highland,Local Authority,2015,Domestic,Petroleum Products,597.45715724,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2017,Domestic,All,285.7666932,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Domestic,Manufactured Fuels,22.350384415,GWh
S12000005,Clackmannanshire,Local Authority,2010,Domestic,Coal,3.778012699,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Domestic,Petroleum Products,373.62798407,GWh
S12000018,Inverclyde,Local Authority,2018,Domestic,Petroleum Products,5.0386548063,GWh
S12000017,Highland,Local Authority,2015,Domestic,Electricity,669.3089442,GWh
S12000017,Highland,Local Authority,2015,Domestic,Manufactured Fuels,56.603579846,GWh
S12000017,Highland,Local Authority,2015,Domestic,Gas,580.7375489,GWh
S12000018,Inverclyde,Local Authority,2018,Domestic,Manufactured Fuels,1.2972050944,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2015,Domestic,All,272.54893006,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Domestic,Electricity,389.04676,GWh
S12000017,Highland,Local Authority,2016,Domestic,Coal,120.12773317,GWh
S12000048,Perth and Kinross,Local Authority,2007,Domestic,All,1514.0850467,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2016,Domestic,All,281.84350975,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Domestic,Gas,719.33876,GWh
S12000017,Highland,Local Authority,2016,Domestic,Bioenergy & Wastes,125.56582755,GWh
S12000019,Midlothian,Local Authority,2012,Domestic,Electricity,140.78078369,GWh
S12000017,Highland,Local Authority,2014,Domestic,Petroleum Products,597.13363983,GWh
S12000014,Falkirk,Local Authority,2006,Domestic,All,1506.7633149,GWh
S12000019,Midlothian,Local Authority,2006,Domestic,Electricity,146.8869,GWh
S12000048,Perth and Kinross,Local Authority,2005,Domestic,All,1560.2196091,GWh
S12000006,Dumfries and Galloway,Local Authority,2007,Domestic,Bioenergy & Wastes,28.161640032,GWh
S12000017,Highland,Local Authority,2014,Domestic,Manufactured Fuels,60.687510949,GWh
S12000042,Dundee City,Local Authority,2015,Domestic,Gas,731.1686034,GWh
S12000019,Midlothian,Local Authority,2012,Domestic,Petroleum Products,32.646415821,GWh
S12000006,Dumfries and Galloway,Local Authority,2007,Domestic,Coal,42.398205199,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2018,Domestic,All,285.90778965,GWh
S12000005,Clackmannanshire,Local Authority,2006,Domestic,Petroleum Products,12.665251905,GWh
S12000017,Highland,Local Authority,2015,Domestic,Coal,120.81251373,GWh
S12000019,Midlothian,Local Authority,2012,Domestic,Gas,495.99889356,GWh
S12000048,Perth and Kinross,Local Authority,2006,Domestic,All,1566.3033693,GWh
S12000042,Dundee City,Local Authority,2014,Domestic,Electricity,312.0093996,GWh
S12000014,Falkirk,Local Authority,2005,Domestic,All,1538.749673,GWh
S12000019,Midlothian,Local Authority,2012,Domestic,Manufactured Fuels,5.515496192,GWh
S12000017,Highland,Local Authority,2015,Domestic,Bioenergy & Wastes,116.85231777,GWh
S12000048,Perth and Kinross,Local Authority,2010,Domestic,All,1501.5900859,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2011,Domestic,All,291.79100058,GWh
S12000017,Highland,Local Authority,2017,Domestic,Coal,117.07555399,GWh
S12000017,Highland,Local Authority,2017,Domestic,Electricity,653.9446496,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Domestic,Manufactured Fuels,23.294617125,GWh
S12000017,Highland,Local Authority,2017,Domestic,Bioenergy & Wastes,124.81482123,GWh
S12000019,Midlothian,Local Authority,2012,Domestic,Bioenergy & Wastes,17.387246885,GWh
S12000042,Dundee City,Local Authority,2014,Domestic,Manufactured Fuels,2.6273082374,GWh
S12000019,Midlothian,Local Authority,2006,Domestic,Gas,590.75748,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Domestic,Petroleum Products,349.7486896,GWh
S12000013,Na h-Eileanan Siar,Local Authority,2010,Domestic,All,339.23194091,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Domestic,Electricity,403.87501,GWh
S12000017,Highland,Local Authority,2017,Domestic,Manufactured Fuels,59.118009862,GWh
S12000042,Dundee City,Local Authority,2015,Domestic,Electricity,302.6369738,GWh
S12000018,Inverclyde,Local Authority,2018,Domestic,Electricity,128.8222261,GWh
S12000006,Dumfries and Galloway,Local Authority,2005,Domestic,Gas,765.50986,GWh
S12000042,Dundee City,Local Authority,2014,Domestic,Petroleum Products,5.5866910048,GWh
S12000017,Highland,Local Authority,2017,Domestic,Gas,596.1482799,GWh
S12000005,Clackmannanshire,Local Authority,2007,Domestic,Coal,3.4173029573,GWh
S12000048,Perth and Kinross,Local Authority,2008,Domestic,All,1506.621391,GWh
S12000006,Dumfries and Galloway,Local Authority,2006,Domestic,Coal,37.003506409,GWh
S12000017,Highland,Local Authority,2016,Domestic,Gas,585.151847,GWh
S12000042,Dundee City,Local Authority,2014,Domestic,Gas,744.2977,GWh
